id,is_relevant,sentiment_label,sentiment_score,reason
1oql88q,True,positive,0.6,"Discusses Snap's vision and evolution of Spectacles, a specific brand in the smart-glasses space."
1p0fj41,True,neutral,0.1,"The post discusses several specific smart-glasses brands (Meta, Xreal) and compares them."
1p1r5l1,False,neutral,0.0,"Mentions smart glasses growth but does not discuss specific consumer brands like Meta, Apple, or Google."
1q6undi,False,neutral,0.0,"The post discusses a keyboard accessory, not the consumer smart-glasses brands themselves."
1r8iq6a,True,neutral,0.1,"The post discusses Apple's work on smart glasses, directly addressing a key brand in the topic."
1r8whkk,True,neutral,0.0,"The post directly asks about major companies (Google, Apple) working on smart glasses besides Meta."
1s2uolf,False,neutral,0.0,"The post discusses a component manufacturer (Greatar) for AR glasses, not the consumer brands listed."
1sfjyx0,True,neutral,0.1,"Discusses Apple's patent for modular smart glasses, which is directly relevant to the specified brands."
1sjx6tn,True,positive,0.5,"Directly mentions Apple's upcoming smart glasses and design focus, fitting the brand focus."
1l5o1mr,True,neutral,0.1,Discusses using Meta smart glasses with an iPhone and navigating regional restrictions for Meta AI features.
1lppr19,True,neutral,0.1,"Directly compares Apple and Meta smart glasses, fitting the brand focus."
1n3qbkt,True,negative,-0.3,It mentions Meta's smart glasses and critiques Apple's slow response to the market.
1nvrksj,True,neutral,0.1,"Mentions Apple's focus on smart glasses, directly addressing a key brand in the topic."
1o22dxa,True,neutral,0.1,Compares Apple's direction against Meta and discusses AI integration in smart glasses.
1pfieq4,True,positive,0.7,The user discusses their positive experience and comparison of Meta smart glasses for hands-free recording.
1j8ahtx,True,negative,-0.4,"Discusses barriers in the XR field, mentioning Meta and Apple's products in the context of market challenges."
1nw2jj7,True,positive,0.6,"Directly mentions Apple's work on Vision Pro, linking it to future AI smart glasses development."
1nw0mua,True,neutral,0.1,Directly discusses Apple's strategy regarding smart glasses versus Meta's current position.
1ibalnf,True,neutral,0.1,"Directly mentions Apple developing smart glasses, fitting the brand focus."
1j8vcop,True,neutral,0.0,Directly compares Apple's exploration to Meta's Ray-Ban smart glasses.
1jvxtg5,True,neutral,0.0,"The post directly asks about Apple's plans for smart glasses, which is a relevant brand discussion."
1k9mygn,True,positive,0.6,"Directly mentions Apple smart glasses, indicating interest in a specific brand's development."
1khlrl9,False,neutral,0.0,"The post discusses Apple's general AI strategy and challenges, not specific consumer smart-glasses brands."
1kiewno,True,neutral,0.1,"Mentions Apple, a key brand, in the context of building chips for smart glasses."
1kixyfc,True,neutral,0.1,Directly mentions Apple in the context of developing hardware for smart glasses.
1kjhjsg,False,neutral,0.0,"The post discusses Apple's general silicon roadmap, not specific consumer smart-glasses products."
1ks1ued,True,neutral,0.1,Discusses Apple's smart glasses development and direct comparison to Meta's Ray-Ban.
1kszl4k,True,neutral,0.0,"The post specifically mentions Apple, a key brand in the consumer smart-glasses space."
1kt44c0,True,positive,0.7,"Directly mentions Apple in the context of its smart glasses strategy, indicating interest in the brand."
1loasuw,True,neutral,0.0,"The post specifically mentions Apple Smart Glasses, which is one of the target brands."
1lol4x9,True,neutral,0.1,"It mentions Apple's Vision Pro and surveys about competing headsets, directly engaging with the smart-glasses topic."
1lrpth7,True,neutral,0.1,Directly compares Apple's potential response to Meta's Ray-Ban Smart Glasses.
1lxm1v3,True,neutral,0.1,"Directly compares Apple's rumored smart glasses to Meta Ray-Bans, fitting the brand focus."
1m0jji3,True,neutral,0.0,"The post specifically mentions 'Apple Smart Glasses,' directly addressing a key brand in the topic."
1m0lgky,True,neutral,0.0,"It mentions Apple Glasses, directly referencing a key brand in the topic of consumer smart glasses."
1nwo2u4,True,neutral,0.1,"The post specifically discusses Apple's future smart glasses, fitting the brand focus."
1nx7t0e,True,neutral,0.1,Discusses Apple's strategic pivot to compete with Meta's Ray-Ban smart glasses.
1o4wkr7,True,neutral,0.0,"The post specifically discusses Apple's smart glasses, which is one of the target brands."
1qtti4s,True,positive,0.6,"The title directly mentions Apple's smart glasses plans, fitting the brand focus."
1r7ot9n,True,neutral,0.1,"Mentions Apple's work on smart glasses, directly addressing a key brand in the topic."
1r86fik,True,positive,0.5,"Directly mentions Apple's acceleration of smart glasses development, fitting the brand focus."
1r9xxdn,True,neutral,0.1,"Mentions Apple's work on smart glasses, directly relating to a key brand in the topic."
1spwkxq,True,positive,0.6,Mentions Apple's roadmap including smart glasses as a future form factor.
1szewn4,True,neutral,0.1,"Discusses Apple's upcoming AI smart glasses features, which is directly relevant to the specified brands."
1szryjq,False,neutral,0.0,"The post discusses an AR dart coaching app, not consumer smart-glasses brands."
1krwn61,True,positive,0.6,"Directly mentions Google showing off Android XR-based glasses, which is a key brand in the topic."
1qbawts,True,positive,0.6,Mentions Google's upcoming glasses and compares its potential launch favorably to Meta's.
1qbawvp,True,positive,0.6,Mentions Google's upcoming glasses and compares its potential launch favorably to Meta's.
1krlpx5,True,neutral,0.1,"Mentions Google smart glasses partnership, which is a relevant brand, but the focus is on Warby Parker's stock."
1kxbdvc,True,neutral,0.1,"Discusses Google's plans for AI smartglasses and partnerships, directly addressing a key brand."
1ocw4um,True,positive,0.8,It discusses a new AI glasses product (Galaxy XR) and its integration with the Android XR ecosystem.
1odbltv,True,neutral,0.1,"Mentions a collaboration involving Google, which is a key brand in the smart-glasses space."
1outn5k,False,neutral,0.0,"Focuses on Samsung Galaxy Ring and Android XR, not the specified consumer smart-glasses brands."
1pvh6bl,True,neutral,0.0,It discusses a potential announcement involving Google in the context of smart glasses.
1q6icg3,True,neutral,0.1,Discusses Google's potential smart glasses release and compares it to Meta's strategy.
1qbaw6x,True,positive,0.6,Mentions Google's upcoming glasses and compares its potential launch favorably to Meta's.
1rpa266,False,neutral,0.0,"The post discusses tech history and accessibility, but does not substantively discuss specific consumer smart-glasses brands."
1snesxr,True,neutral,0.1,"The post specifically discusses Google's upcoming Android XR glasses, a relevant brand/product."
1sxz5gd,False,neutral,0.0,"The post discusses Samsung glasses, not the specified brands (Meta, Apple, Google, Snap, Xreal, Xiaomi)."
1krbymo,True,neutral,0.1,"Mentions Google and Xreal in the context of AR glasses, fitting the brand focus."
1sxz6fe,False,neutral,0.0,"Focuses on Samsung glasses leaks, not the specified brands (Meta, Apple, Google, etc.) in a comparative way."
1krv2ek,True,positive,0.6,"Directly mentions Google showing off Android XR-based glasses, which is a key brand in the topic."
1krc058,True,neutral,0.1,"Mentions Google and Xreal in the context of AR glasses, fitting the brand focus."
1krc0xv,True,neutral,0.1,"Mentions Google and Xreal in the context of AR glasses, fitting the brand focus."
1krco83,True,positive,0.6,"Mentions Google, a key brand, in the context of a new partnership and demo."
1krkzmr,True,neutral,0.1,Discusses technical details and partnerships involving Google and Xreal smart glasses.
1q5tj8g,True,positive,0.7,"It mentions Snap Spectacles and development activity around them, fitting the brand focus."
1rgkh2m,True,positive,0.7,The post specifically discusses the Snapchat Spectacles and their integration with AI for photography.
1rhq0ex,True,positive,0.7,The post specifically discusses building a WebXR client for Snap Spectacles.
1rscsv9,False,neutral,0.0,"The post discusses SVG rendering for 'Lenses' in a development context, not consumer smart-glasses brands."
1sfqgd3,True,positive,0.6,"The post specifically discusses a prototype working with Snap Spectacles, a relevant brand."
1krbyob,True,neutral,0.1,"The post mentions Google and XREAL, two relevant brands, announcing a new product."
1ks9ge5,True,positive,0.6,Directly discusses Xreal launching glasses to compete with Meta and Apple.
1i989x8,True,neutral,0.0,"The post specifically mentions Xreal, one of the targeted consumer smart-glasses brands."
1pk0oq6,True,neutral,0.1,The post discusses a specific combination of relevant brands (Google and Xreal) in a product announcement context.
1q5rr9k,True,neutral,0.1,"It discusses XREAL, a relevant brand, in the context of a new partnership."
1rnvtom,True,neutral,0.1,"It mentions Xreal, a relevant brand, discussing a product discontinuation."
1ixap20,True,positive,0.6,"Directly compares Meta smart glasses to Xreal, expressing a preference for the Meta option."
1jhyxn0,True,neutral,0.0,"The post specifically names XREAL, one of the target brands, in a review context."
1jw717p,True,neutral,0.1,"The user mentions Xreal, a relevant brand, while asking for recommendations for active use."
1lkpnan,True,neutral,0.1,"The user mentions XREAL, a specific smart-glasses brand, while discussing their use case."
1m1utfb,True,neutral,0.1,The post specifically asks about the XReal One Pro for virtual meetings and seeks comparisons with other smartglasses.
1n1152r,True,neutral,0.1,"Mentions Xreal and Meta's upcoming glasses, fitting the brand focus, but is mixed in tone."
1nq3kfy,True,neutral,0.0,The post directly asks for user experiences with specific smart-glasses brands like Xreal.
1nxalf2,True,neutral,0.1,Discusses Meta display glasses and compares them to Xreal regarding social/workplace use.
1osneja,True,neutral,0.1,"Discusses XR glasses brands (Xreal) and purchasing considerations, though it doesn't cover Meta, Apple, or Google."
1p1e03i,True,neutral,0.1,"The post discusses comparisons of several smart-glasses brands, including Meta and Xreal, in a technical context."
1pdfg2e,False,neutral,0.0,"The post discusses general AR/display glasses (Xreal, Rokid) but does not mention any of the specified consumer smart-glasses brands."
1php8wo,True,positive,0.6,Directly discusses Xreal's hardware and its competitive positioning against Meta and Apple.
1q3av7e,True,neutral,0.1,"The post discusses specific brands (XReal, Meta) in the context of smart glasses use cases."
1qkjbzt,False,neutral,0.1,"Mentions Xreal but focuses on general AR hardware/software networking, not specific brand comparisons."
1qonmhg,True,neutral,0.1,The user specifically mentions Xreal and asks for advice on smart glasses in general.
1qufgq4,False,neutral,0.0,"The post discusses a new, unlisted brand (INMO GO3) and does not mention the specified brands."
1qumcvw,True,neutral,0.1,"It discusses AR glasses (XReal) in the context of a design project, which is relevant to the topic."
1r71ch8,True,neutral,0.1,The post specifically discusses the Xreal One Pro and compares it to other glasses regarding fit and comfort.
1raavte,True,positive,0.6,"The post specifically reviews the XReal 1S, which is one of the targeted consumer smart-glasses brands."
1rikn8b,False,neutral,0.1,"The post discusses 'dumb' display glasses and mentions Xreal, but does not substantively compare or discuss the target smart-glasses brands."
1rkksep,True,neutral,0.1,"The post discusses a comparison of various AR/AI glasses, explicitly mentioning 'xreal' and 'snap spectacles'."
1rqrajk,True,positive,0.6,"The post mentions Xreal Air 2 Pro, a specific consumer smart-glasses brand, in relation to its new OS."
1s5g6sz,True,neutral,0.1,"The user discusses using smart glasses to replace a monitor, mentioning Xreal and Google."
1s75zce,False,neutral,0.0,"The post discusses Xreal, but focuses on a comparison with INMO Go, not the specified brands."
1shy92d,True,positive,0.7,"The post specifically mentions XREAL, a relevant consumer smart-glasses brand, and suggests a positive development."
1siwn7l,False,neutral,0.0,"The post focuses entirely on the 'Bytech' brand, not the specified major consumer smart-glasses brands."
1smaes1,True,neutral,0.1,"Mentions Xreal Air 1, a specific smart-glasses brand, in the context of a purchase decision."
1snt6pg,True,neutral,0.1,"The user mentions Xreal glasses, directly engaging with a relevant brand in the context of smart glasses."
1hse8xt,True,neutral,0.1,"The post specifically discusses using the Xreal Air 2 glasses for screen mirroring, engaging with a target brand."
1htp8h8,True,neutral,0.1,"The user specifically mentions and discusses the Xreal Air 1s, a relevant brand in the smart-glasses space."
1hwq3cl,False,neutral,0.0,"The post discusses Xreal and Viture, but does not mention any of the specified target brands (Meta, Apple, Google, Snap, Xiaomi)."
1hx2pk5,True,positive,0.8,"The post specifically discusses XREAL, a relevant consumer smart-glasses brand, with positive framing."
1hxiibn,False,neutral,0.0,"The post discusses monitor replacement glasses (XREAL, Quest 3, Vision Pro) but does not substantively discuss the specified consumer smart-glasses brands."
1i09pc0,True,neutral,0.1,"The post discusses specific AR glasses (Xreal) for a technical application, fitting the brand focus."
1i0iaec,True,neutral,0.1,The post discusses a specific consumer smart-glasses brand (XREAL) and its product features.
1i1nz76,True,neutral,0.1,"Mentions Xreal, a relevant brand, in the context of AR/XR glasses capabilities."
1i4g6aq,True,neutral,0.1,"The post specifically discusses the Xreal Air 2, a consumer smart-glasses brand."
1i5g5r8,True,neutral,0.1,"The post discusses specific features of Xreal and Viture smart glasses, fitting the brand focus."
1i5un9e,True,neutral,0.1,"The post specifically discusses the long-term safety of Xreal AR glasses, fitting the brand criteria."
1i8j2pd,False,neutral,0.0,"The post is a general price inquiry for accessible AR/Smart Glasses in Brazil, not discussing specific brands."
1i989iy,True,neutral,0.0,"The post specifically mentions Xreal, one of the targeted consumer smart-glasses brands."
1iaq8tz,False,neutral,0.0,"The post discusses Xreal and Viture Pro, but does not mention any of the specified target brands (Meta, Apple, Google, Snap, Xiaomi)."
1ieax7r,True,neutral,0.1,"The user explicitly asks for opinions and comparisons on Meta, XREAL, and other smart-glasses offerings."
1iehz8g,True,neutral,0.1,Mentions Xreal and discusses display technology relevant to smart glasses development.
1if969e,False,neutral,0.0,The post discusses general XR market trends and statistics but does not mention specific consumer smart-glasses brands.
1iij7d3,True,neutral,0.1,The post discusses specific AR/smart-glasses brands (Xreal) and related hardware for video streaming.
1imuhym,False,neutral,0.0,"The post discusses Xreal vs. Virture, but does not mention any of the specified target brands (Meta, Apple, Google, Snap, Xiaomi)."
1imuiw8,False,neutral,0.0,"The post discusses Xreal vs. Virture, but does not mention any of the specified target brands (Meta, Apple, Google, Snap, Xiaomi)."
1ipbanr,False,neutral,0.0,"The post discusses EMF radiation concerns regarding speakers, not specific brand comparisons or features of the listed consumer smart-glasses."
1ixvgni,True,positive,0.6,"Discusses a strategic partnership involving XREAL, a key consumer smart-glasses brand, in the AR market."
1izev8a,True,neutral,0.1,The post discusses XREAL's strategic partnerships and future goals in the AI/AR glasses market.
1j2ze9d,True,positive,0.7,"The post discusses XREAL's strategic cooperation in the AI/AR glasses industry, focusing on future technology."
1j8qnch,True,positive,0.7,"The post specifically mentions visiting and testing XREAL smart glasses, showing positive engagement with the brand."
1jdgqbh,False,neutral,0.0,"The post discusses XREAL, VITURE, and Rokid, but not the specified brands (Meta, Apple, Google, Snap, Xiaomi)."
1jfbx8l,False,neutral,0.0,"The post discusses Xreal and Vitrue, but does not mention any of the specified brands (Meta, Apple, Google, Snap, Xiaomi)."
1jftp6s,True,positive,0.8,The post specifically discusses features and positive reception of XREAL One AR glasses.
1jjb0we,False,neutral,0.0,"The post discusses Xreal, Viture, and Inair, but does not mention any of the specified brands (Meta, Apple, Google, Snap, Xiaomi)."
1jji7l1,True,positive,0.6,The post specifically discusses features and optics of the XREAL ONE smart glasses.
1jovnlg,True,positive,0.6,"It specifically mentions Xreal, a key brand in the consumer smart-glasses space, discussing market potential."
1jscn1s,False,neutral,0.0,"The post discusses general AR/HUD glasses (Epson, XREAL, Rokid, Viture) but does not mention Meta, Apple, Google, Snap, or Xiaomi."
1jupz8m,True,neutral,0.1,"Discusses specific AR/XR brands (Meta, XReal) in the context of hardware comparison for gaming."
1jz28or,True,neutral,0.1,"The user discusses AR glasses requirements, mentioning Xreal, but does not compare specific brands like Meta, Apple, or Google."
1k2rf61,True,neutral,0.1,"The post discusses specific AR glasses brands (Xreal) and compares models, fitting the topic."
1k3zhwd,True,neutral,0.1,The user specifically mentions Xreal and Ray-Ban Meta while seeking a translation-focused smart glass.
1k5pzsz,False,neutral,0.0,"The post discusses general functionality and compatibility, not specific comparisons or discussions of the listed brands."
1kamz7z,False,neutral,0.0,"The post discusses a concept (AR dating app) and mentions specific hardware (XREAL, Magic Leap 2) but does not discuss the target brands."
1kap6bm,False,neutral,0.0,"The post discusses a concept (AR dating app) and mentions specific hardware (XREAL, Magic Leap 2) but does not discuss the target brands."
1ke758x,True,neutral,0.1,"Mentions Xreal One, a specific smart-glasses brand, in the context of AR gaming features."
1kh9224,False,neutral,0.0,"Mentions AR glasses but focuses on a general experience and specific non-listed brands (Magic Leap, XREAL)."
1kj98ka,True,neutral,0.1,The post discusses specific AR glasses brands (Xreal) and seeks comparisons based on value.
1kn3sax,True,neutral,0.0,"Compares Inmo Air 2 to Xreal glasses for content viewing, directly addressing a relevant brand."
1ko5vjh,True,neutral,0.1,The post discusses specific smart-glasses brands/models (Xreal) and features relevant to the topic.
1kov595,True,positive,0.7,"The post discusses specific features and upgrades to the XREAL smart-glasses, which is a relevant brand."
1kpd0gw,True,neutral,0.1,The user discusses budget options and specifically mentions Xreal in the context of AR glasses.
1kpl1gs,False,neutral,0.0,"The post focuses on development platforms (Godot/UE) and SDK compatibility, not specific consumer brands."
1kpsxqb,False,neutral,0.1,The post discusses XR trends generally but does not substantively compare or discuss the specified consumer smart-glasses brands.
1kqyd9v,False,neutral,0.0,"The post discusses RayNeo, Meizu, Viture, and Rokid, but does not mention the specified brands (Meta, Apple, Google, Snap, Xreal, Xiaomi) in a comparative context."
1kwaox9,True,neutral,0.1,"The user discusses specific smart-glasses options (XReal, Viture) for a use case, though major brands are not explicitly named."
1kyro9e,True,positive,0.6,"Mentions Ray-Ban Stories as a market igniter, directly referencing a relevant brand."
1l3jh95,True,neutral,0.1,"Discusses Meta's upcoming headset, comparing its direction to XREAL and other video glasses."
1l3y4nf,True,positive,0.7,The post specifically mentions and praises the use of XREAL glasses for AR experiences.
1l3y63g,True,positive,0.7,The post specifically mentions and discusses the use of XREAL glasses for AR experiences.
1l5dmyq,True,neutral,0.1,"It discusses FOV and display technology, specifically mentioning Xreal, a relevant brand."
1l63e6l,True,neutral,0.1,Compares Xreal (a relevant brand) against another device regarding 3DOF for media consumption.
1l6aybg,False,neutral,0.0,"Mentions AR glasses but focuses on Magic Leap and XREAL, not the specified brands (Meta, Apple, Google, etc.)."
1l87qsx,True,neutral,0.1,It discusses a specific consumer smart-glasses brand (XREAL) and its technical specifications.
1l9l7tj,True,neutral,0.0,"The post specifically mentions XREAL, a relevant brand, discussing a future product."
1lcpsxg,True,neutral,0.1,"The user discusses smart glasses needs, mentioning Meta and Xreal among several brands."
1lflog6,True,neutral,0.1,The post specifically mentions Google Glass and Xreal AR glasses in a trade context.
1lneih1,True,positive,0.6,"Mentions RayNeo and XREAL, discussing specific hardware advancements in the AR space."
1loegg8,True,neutral,0.1,The post specifically discusses a teardown and optical analysis of Xreal Air smart glasses.
1lpzwwf,True,positive,0.6,It discusses the XREAL One Pro and mentions compatibility with AR/smart glasses.
1lrl9dr,True,neutral,0.1,"Compares a leaked Viture product to Xreal One Pros, discussing features and potential limitations."
1lsg56o,True,neutral,0.1,"It mentions XREAL, a relevant brand, but focuses on general market releases rather than specific brand comparisons."
1lv6kzq,True,neutral,0.1,"The post discusses Xreal models, which is a relevant brand in the smart-glasses space."
1lxfwdu,True,neutral,0.1,"The post discusses FOV and compares Xreal glasses, which is relevant to the specified brands."
1m12tvy,False,neutral,0.0,"The post discusses Viture and Xreal, but does not mention any of the specified target brands (Meta, Apple, Google, Snap, Xiaomi)."
1m18ffz,True,negative,-0.5,"It mentions Xreal, comparing them to a competitor, which is relevant to the topic."
1m3h4ub,False,neutral,0.0,"The post discusses niche AR glasses (G1, MYVU, XREAL, SOLOS) but does not mention the specified brands (Meta, Apple, Google, Snap, Xiaomi)."
1m5wkjw,True,neutral,0.1,"The post discusses specific AR glasses brands (Xreal, Viture) and their features for a purchase decision."
1m68xwl,True,positive,0.6,"The post directly mentions and promotes XREAL smart glasses, fitting the brand focus."
1m6xzub,True,neutral,0.1,Compares XREAL and VITURE's optical technologies and camera integration in consumer AR glasses.
1m7lsdq,True,positive,0.7,The post directly discusses and promotes giveaways for Xreal smart glasses models.
1m7o5tv,True,negative,-0.5,The user discusses a specific brand (Xreal) and its functionality limitations regarding corded use.
1m8tvz1,False,neutral,0.0,"The post discusses AR glasses for robotics, mentioning Xreal, but does not substantively compare the target consumer brands."
1mgm2mf,True,neutral,0.1,The user discusses specific XR glasses brands like Xreal and compares them to Meta Quest 3.
1mhi33k,False,neutral,0.0,"The post discusses Viture Pro XR glasses, but does not mention any of the specified brands (Meta, Apple, Google, Snap, Xreal, Xiaomi)."
1mlz6b3,True,positive,0.8,"The post specifically discusses using XREAL glasses for an AR gaming experience, directly mentioning a relevant brand."
1mr28vx,True,positive,0.6,"Compares display quality between RayNeo and Xreal, discussing technical aspects of smart glasses."
1mr8a5e,True,neutral,0.1,"The post discusses Xreal glasses and compares them to waiting for Android XR, fitting the brand discussion criteria."
1mth5uq,True,neutral,0.1,The post directly compares and asks about features of Xreal and Meta Ray-Ban glasses.
1n20eyk,False,neutral,0.0,The post discusses general AR passthrough requirements but does not mention any specific consumer smart-glasses brands.
1n4qo6r,True,neutral,0.1,The user specifically mentions Xreal and asks for recommendations for AR glasses for a specific workflow.
1n5t5la,False,neutral,0.0,"The post discusses Rokid Max AR glasses, but does not mention any of the specified target brands."
1n7npd8,True,neutral,0.1,"Mentions Xiaomi AI Glasses and RayNeo V3, touching upon consumer smart-glasses."
1ndbmc2,True,positive,0.7,The post specifically mentions and showcases an application for XREAL Ultra smart glasses.
1nig5hm,True,positive,0.5,The post directly mentions and promotes content related to the XREAL brand of smart glasses.
1nk92tk,True,neutral,0.1,The post specifically asks about Xreal glasses' transparency for a use case involving AI agents.
1nkaa56,True,neutral,0.1,"The post discusses XREAL and mentions Meta Quest 3S, engaging with specific smart-glasses brands."
1nq0d57,False,neutral,0.0,"The post discusses various AR glasses but does not mention the specified brands (Meta, Apple, Google, Snap, Xiaomi)."
1nuc7ti,False,neutral,0.1,"The post discusses 'inmo air 3' and 'xreal', but does not mention any of the specified target brands (Meta, Apple, Google, Snap, Xiaomi)."
1nuv9sw,True,positive,0.8,The post provides a detailed positive review and comparison of Xreal glasses for remote work.
1o07ubm,False,neutral,0.0,"The post discusses RayNeo, Viture, and Xreal, but none of the specified target brands (Meta, Apple, Google, Snap, Xiaomi) are mentioned."
1o1od2r,True,positive,0.6,"The post specifically discusses testing XREAL Beam Pro with various applications, fitting the brand focus."
1o5dfb0,True,neutral,0.1,"It discusses using Xreal glasses with Google Lens for a proof of concept, which is relevant to the brands."
1o6phxh,False,neutral,0.0,"The post discusses Xreal and Pimax, but does not mention any of the specified consumer smart-glasses brands."
1o8bycs,False,neutral,0.0,"The post discusses 3DOF display glasses (Viture, Xreal) but does not mention any of the specified consumer smart-glasses brands."
1o9vb27,False,neutral,0.0,"The post is a technical query about Unity/AR development, not a discussion of consumer smart-glasses brands."
1ob7seh,False,neutral,0.0,"The post discusses general AR glasses brands (XREAL, Rokid, Goovis) but does not mention the specified brands (Meta, Apple, Google, Snap, Xiaomi)."
1od6gb5,True,positive,0.6,Mentions Google's potential role in Android XR and references Xreal as a pioneer.
1of2t71,False,neutral,0.0,"The post discusses INAIR, which is not one of the specified consumer smart-glasses brands."
1ogqa6p,True,neutral,0.1,Discusses Google's evolving terminology for smart glasses concepts and compares them to Xreal.
1ohl0pt,True,positive,0.7,Discusses XREAL's strategic development of next-gen AR glasses focusing on AI integration.
1oi55x2,True,neutral,0.1,"The post specifically mentions and asks about the Xreal Pro, a relevant brand in the smart-glasses space."
1ok22n1,True,neutral,0.1,"The user is seeking recommendations for AR glasses suitable for development, mentioning Xreal."
1os8jrv,False,neutral,0.0,The post discusses input methods for AR glasses but does not mention any of the specified consumer smart-glasses brands.
1osnt79,True,neutral,0.1,"Discusses XR glasses brands (Xreal) and purchasing considerations, though it doesn't cover Meta, Apple, or Google."
1ougejt,True,neutral,0.0,"The post discusses display glasses, specifically mentioning XREAL and RayNeo, in the context of gaming."
1ox3h85,True,neutral,0.1,"Mentions XREAL and Meta's work on AR glasses, discussing technical advancements and use cases."
1p1hz3b,True,positive,0.6,"Discusses RayNeo X3 Pro and compares it favorably to Xreal, fitting the brand comparison criteria."
1p1tdup,False,neutral,0.0,"The post discusses VR/AR headsets (Quest 3, XREAL, VITURE) but does not mention the specified consumer smart-glasses brands."
1p1zru7,False,neutral,0.0,"The post discusses RayNeo, which is not one of the specified consumer smart-glasses brands."
1p2s1uk,False,neutral,0.0,"The post discusses Xreal and Viture, but does not mention any of the specified consumer smart-glasses brands (Meta, Apple, Google, Snap, Xiaomi)."
1p30w4u,True,neutral,0.1,Compares INAIR glasses to XREAL 2 Pros and discusses AR workspace functionality.
1p3yttt,True,neutral,0.1,"Compares RayNeo to Xreal glasses, discussing specific features and issues of consumer AR/smart glasses."
1p45728,True,positive,0.7,"The post directly compares specific consumer smart-glasses brands (Xreal, Viture) for a specific use case."
1p46l5n,False,neutral,0.0,"The post discusses general AR glasses needs but does not mention any of the specified brands (Meta, Apple, Google, Snap, Xreal, Xiaomi)."
1p4th17,True,neutral,0.1,"The post discusses AR/XR glasses, mentioning Xreal and Meta, fitting the brand focus."
1p9rgf8,False,neutral,0.0,"The post discusses Rokid and Xreal, but does not mention any of the specified brands (Meta, Apple, Google, Snap, Xiaomi)."
1p9x9s4,True,neutral,0.1,The user discusses their experience with Xreal Air 2 Pro and seeks recommendations for better alternatives.
1pa7d5c,True,neutral,0.0,It discusses Xreal glasses and their compatibility with a specific phone model.
1pbm0nl,False,neutral,0.0,"The post focuses entirely on INAIR and Rokid, not the specified brands (Meta, Apple, Google, etc.)."
1pbncv9,False,neutral,0.0,"The post focuses entirely on INAIR and competitor specs, not the specified brands (Meta, Apple, Google, etc.)."
1pdy5zr,False,neutral,0.0,"The post discusses Viture and Xreal, but does not mention Meta, Apple, Google, Snap, or Xiaomi."
1php5zp,True,positive,0.6,Discusses a specific partnership between Google and Xreal to compete with Meta and Apple in the smart glasses market.
1piy1jf,True,positive,0.6,"The post discusses XREAL's future plans and vision for AR glasses, directly addressing a key brand."
1pl3jk6,True,neutral,0.1,Mentions Xreal and Apple in the context of consumer smart glasses for media consumption.
1powpjs,False,neutral,0.0,The post discusses general smart glasses battery life and a specific unlisted brand (Dymesty).
1pr0hqo,False,neutral,0.0,"The post discusses Rokid and Rayneo glasses, but does not mention any of the specified brands (Meta, Apple, Google, Snap, Xreal, Xiaomi)."
1pvu0u4,True,neutral,0.1,"Mentions Xreal Aura and discusses AR hardware development, which is related to the topic."
1py2mkj,False,neutral,0.0,"The post discusses general modular hardware architecture for Android XR, not specific consumer smart-glasses brands."
1pzo4ro,True,neutral,0.1,Discusses Xreal and mentions Google/Apple in the context of AR glasses for work.
1q0rzu7,True,neutral,0.1,The post discusses comparisons between Xreal and other AR glasses for specific use cases.
1q1044o,True,neutral,0.1,"Discusses Xreal and Viture products, comparing them for media/gaming use cases."
1q1q9mc,False,neutral,0.0,"The post discusses specific third-party brands (Rayneo, Viture) and does not mention the target brands (Meta, Apple, Google, Snap, Xiaomi)."
1q1xkyt,True,neutral,0.1,"The post discusses AR glasses for coding, specifically mentioning Xreal, which is a relevant brand."
1q3epig,False,neutral,0.1,Focuses on technical hardware limitations (Sony/Ant Reality) rather than specific consumer brand comparisons.
1q3skvp,True,neutral,0.0,"Mentions XREAL, a relevant brand, in the context of a new partnership."
1q4f7sj,True,positive,0.6,"The post specifically mentions Xreal, a relevant consumer smart-glasses brand, and highlights a new feature."
1q52h19,False,neutral,0.0,"The post discusses various AR glasses brands (Xreal, Rokid, etc.) but does not mention the specified target brands (Meta, Apple, Google, Snap, Xiaomi)."
1q6o28z,False,neutral,0.0,"The post discusses AR glasses but focuses only on Xreal and Viture brands, not the specified consumer brands."
1qa9dwq,False,neutral,0.0,"The post discusses Xreal and Luma, but does not mention any of the specified consumer smart-glasses brands."
1qd4our,False,neutral,0.0,"The post discusses AR glasses but focuses on lens clarity and PC compatibility, not the specified brands."
1qde27x,False,neutral,0.1,"The post discusses Viture, Xreal, and Rayneo, but does not mention Meta, Apple, Google, Snap, or Xiaomi."
1qe3z8y,True,neutral,0.0,The post discusses a patent dispute involving Xreal's smart glasses against another brand.
1qft44j,True,neutral,0.1,"Discusses XREAL's legal action against a competitor, which is relevant to the smart-glasses market."
1qhr0jf,False,neutral,0.1,"Mentions Xreal but focuses on general AR hardware/software networking, not specific brand comparisons."
1qkklpa,True,neutral,0.1,Mentions Xreal specifically in the context of building a platform for smart glasses.
1qmofzz,False,neutral,0.0,"The post discusses various AR/XR brands (Rokid, Xreal, etc.) but does not mention the specified brands (Meta, Apple, Google, Snap, Xiaomi)."
